"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1999-08",100.9495,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1999-09",101.2307,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1999-10",101.721,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1999-11",102.1171,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1999-12",102.5254,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2000-01",103.1207,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2000-02",103.8205,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2000-03",104.1562,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2000-04",104.0573,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2000-05",104.0375,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2000-06",104.1396,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2000-07",104.0656,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2000-08",103.7883,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2000-09",103.2962,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2000-10",102.7332,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2000-11",102.6709,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2000-12",102.9136,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2001-01",103.0821,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2001-02",103.1132,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2001-03",102.9262,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2001-04",102.6117,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2001-05",102.3711,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2001-06",102.1996,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2001-07",102.1264,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2001-08",102.0294,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2001-09",101.8731,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2001-10",101.6408,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2001-11",101.3257,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2001-12",101.2464,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2002-01",101.4547,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2002-02",101.6503,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2002-03",101.7417,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2002-04",101.8983,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2002-05",102.2107,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2002-06",102.398,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2002-07",102.2635,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2002-08",101.9752,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2002-09",101.7877,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2002-10",101.8365,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2002-11",101.8305,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2002-12",101.4706,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2003-01",100.9778,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2003-02",100.5459,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2003-03",100.1206,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2003-04",99.80395,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2003-05",100.0044,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2003-06",100.4903,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2003-07",100.8759,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2003-08",101.0695,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2003-09",101.2726,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2003-10",101.6762,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2003-11",102.1481,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2003-12",102.5708,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2004-01",102.7267,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2004-02",102.6724,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2004-03",102.8298,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2004-04",103.0239,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2004-05",102.7929,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2004-06",102.1822,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2004-07",101.4545,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2004-08",100.848,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2004-09",100.4253,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2004-10",100.2132,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2004-11",100.1577,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2004-12",100.1994,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2005-01",100.1914,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2005-02",99.99489,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2005-03",99.65195,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2005-04",99.335,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2005-05",98.83796,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2005-06",98.55258,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2005-07",98.59191,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2005-08",98.88335,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2005-09",99.21177,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2005-10",99.44997,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2005-11",99.75227,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2005-12",100.2339,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2006-01",100.6961,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.1611,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2006-03",101.657,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2006-04",102.0276,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2006-05",102.3153,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2006-06",102.5008,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2006-07",102.545,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2006-08",102.5604,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2006-09",102.5749,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2006-10",102.3786,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2006-11",102.1693,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2006-12",102.1162,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-01",102.1852,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-02",102.2738,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-03",102.6097,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-04",102.9476,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-05",102.9203,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-06",102.7997,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-07",102.7819,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.7512,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.6271,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-10",102.3406,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.1227,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-12",101.8019,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-01",101.4898,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-02",101.1316,
